Datetime,Open,High,Low,Close,Volume
2026-05-04 15:45:00,508.3300,509.5700,505.8100,508.0400,152873
2026-05-04 15:50:00,508.0400,510.2100,504.9300,505.2000,108103
2026-05-04 15:55:00,505.2000,506.4400,504.7000,506.1000,168047
2026-05-05 09:30:00,506.1000,508.1500,505.3900,505.7400,111393
2026-05-05 09:35:00,505.7400,507.2000,504.3500,505.7300,105269
2026-05-05 09:40:00,505.7300,506.4000,504.8000,505.8300,105998
2026-05-05 09:45:00,505.8300,506.2500,503.1300,504.2100,124750
2026-05-05 09:50:00,504.2100,506.4000,503.8700,506.2700,177554
2026-05-05 09:55:00,506.2700,507.5800,505.2400,507.4400,147145
2026-05-05 10:00:00,507.4400,508.0100,505.9200,506.1200,132676
2026-05-05 10:05:00,506.1200,507.6200,505.6100,506.0900,116992
2026-05-05 10:10:00,506.0900,507.5400,505.7100,506.7400,144874
2026-05-05 10:15:00,506.7400,508.3100,504.0300,507.2500,126255
2026-05-05 10:20:00,507.2500,507.5800,503.1500,504.9700,132042
2026-05-05 10:25:00,504.9700,506.2000,502.6200,504.1600,147527
2026-05-05 10:30:00,504.1600,504.8600,503.8500,503.9900,138666
2026-05-05 10:35:00,503.9900,504.7700,499.4700,501.0000,88974
2026-05-05 10:40:00,501.0000,501.2600,500.2800,500.7300,116210
2026-05-05 10:45:00,500.7300,502.9500,499.6100,501.2900,97600
2026-05-05 10:50:00,501.2900,501.6900,500.4600,501.5300,87914
2026-05-05 10:55:00,501.5300,501.9200,500.0400,500.7800,115711
2026-05-05 11:00:00,500.7800,501.3900,498.9300,499.8800,104707
2026-05-05 11:05:00,499.8800,500.8300,497.1300,498.1500,86873
2026-05-05 11:10:00,498.1500,499.1900,497.6400,497.6900,91475
2026-05-05 11:15:00,497.6900,497.8800,495.8200,495.9800,68236
2026-05-05 11:20:00,495.9800,498.4400,494.5300,497.3900,91655
2026-05-05 11:25:00,497.3900,498.1400,496.4900,496.6600,94660
2026-05-05 11:30:00,496.6600,496.8600,495.3900,495.4500,72718
2026-05-05 11:35:00,495.4500,495.4900,494.1800,494.7700,64392
2026-05-05 11:40:00,494.7700,494.8400,494.0900,494.6400,56457
2026-05-05 11:45:00,494.6400,495.9700,494.0000,495.9500,77770
2026-05-05 11:50:00,495.9500,496.4800,495.5700,496.3200,91704
2026-05-05 11:55:00,496.3200,496.8200,495.2600,495.8200,87524
2026-05-05 12:00:00,495.8200,495.9300,494.7900,495.2200,61092
2026-05-05 12:05:00,495.2200,496.5300,495.1400,496.0900,60277
2026-05-05 12:10:00,496.0900,496.9200,495.6900,495.9300,68276
2026-05-05 12:15:00,495.9300,496.3000,495.8600,496.2000,82766
2026-05-05 12:20:00,496.2000,497.5700,495.8800,497.2000,73888
2026-05-05 12:25:00,497.2000,497.6200,494.6900,496.2800,79485
2026-05-05 12:30:00,496.2800,497.0300,495.4700,495.9800,74260
2026-05-05 12:35:00,495.9800,496.4900,495.6100,496.4600,55187
2026-05-05 12:40:00,496.4600,496.6600,493.7400,494.8500,47240
2026-05-05 12:45:00,494.8500,494.9800,494.3100,494.3900,43442
2026-05-05 12:50:00,494.3900,495.1500,493.8500,494.8600,77253
2026-05-05 12:55:00,494.8600,495.4000,494.6500,495.2700,50042
2026-05-05 13:00:00,495.2700,495.4700,495.2200,495.2700,43284
2026-05-05 13:05:00,495.2700,495.7600,494.8900,495.3600,48135
2026-05-05 13:10:00,495.3600,495.4700,494.8000,494.9600,47612
2026-05-05 13:15:00,494.9600,495.9800,494.6900,495.3700,63174
2026-05-05 13:20:00,495.3700,495.8900,495.2500,495.8300,67719
2026-05-05 13:25:00,495.8300,495.9000,494.8600,495.5700,89518
2026-05-05 13:30:00,495.5700,496.0300,494.8800,495.4400,91080
2026-05-05 13:35:00,495.4400,496.3700,495.2900,496.2500,70103
2026-05-05 13:40:00,496.2500,496.3100,495.2000,495.2100,75841
2026-05-05 13:45:00,495.2100,495.5600,494.4700,494.6500,83287
2026-05-05 13:50:00,494.6500,494.8400,494.1600,494.4800,82314
2026-05-05 13:55:00,494.4800,496.9600,493.8200,495.7900,85820
2026-05-05 14:00:00,495.7900,497.3600,495.6900,496.0900,88177
2026-05-05 14:05:00,496.0900,496.1500,494.4700,495.2700,77064
2026-05-05 14:10:00,495.2700,496.2700,494.1300,494.9600,118597
2026-05-05 14:15:00,494.9600,496.1600,494.6900,495.1700,86765
2026-05-05 14:20:00,495.1700,496.5500,495.0200,495.6000,108553
2026-05-05 14:25:00,495.6000,496.1100,495.5600,495.9400,118422
2026-05-05 14:30:00,495.9400,496.4500,495.4300,495.6900,137249
2026-05-05 14:35:00,495.6900,497.0800,494.6900,495.1900,130143
2026-05-05 14:40:00,495.1900,496.4200,493.3100,495.0300,138468
2026-05-05 14:45:00,495.0300,496.4500,494.5900,495.5900,96052
2026-05-05 14:50:00,495.5900,498.7000,494.7700,497.7900,98293
2026-05-05 14:55:00,497.7900,499.9000,497.7300,498.0300,96612
2026-05-05 15:00:00,498.0300,498.7700,497.2000,497.6300,106278
2026-05-05 15:05:00,497.6300,498.9700,496.5900,497.6000,122591
2026-05-05 15:10:00,497.6000,499.5900,494.5700,494.7000,102357
2026-05-05 15:15:00,494.7000,495.2600,493.9700,495.2000,100852
2026-05-05 15:20:00,495.2000,495.4300,493.6800,494.9500,164362
2026-05-05 15:25:00,494.9500,497.3700,494.1800,496.5600,128377
2026-05-05 15:30:00,496.5600,497.3400,495.0000,495.1000,162482
2026-05-05 15:35:00,495.1000,495.8000,493.6400,494.2500,127631
2026-05-05 15:40:00,494.2500,494.9000,492.6300,493.2500,122066
2026-05-05 15:45:00,493.2500,493.5500,491.2500,492.5000,114351
2026-05-05 15:50:00,492.5000,494.2100,491.2200,493.4900,115207
2026-05-05 15:55:00,493.4900,494.3800,492.8400,493.9600,130185
2026-05-06 09:30:00,493.9600,493.9700,492.6700,492.9900,129930
2026-05-06 09:35:00,492.9900,493.6100,488.6100,490.3000,168366
2026-05-06 09:40:00,490.3000,492.3400,489.0200,490.0300,119892
2026-05-06 09:45:00,490.0300,491.5100,489.8400,491.2300,164997
2026-05-06 09:50:00,491.2300,492.4100,489.7200,492.1100,158435
2026-05-06 09:55:00,492.1100,495.0100,491.9600,493.1100,143764
2026-05-06 10:00:00,493.1100,494.0300,491.8200,492.8900,142787
2026-05-06 10:05:00,492.8900,495.3500,492.6100,494.4800,116343
2026-05-06 10:10:00,494.4800,495.4800,493.4300,494.1000,135117
2026-05-06 10:15:00,494.1000,494.8100,492.8300,493.2100,142296
2026-05-06 10:20:00,493.2100,494.3900,492.3500,493.7900,168115
2026-05-06 10:25:00,493.7900,496.2200,493.5000,494.6800,113854
2026-05-06 10:30:00,494.6800,495.6400,493.4700,493.7500,123495
2026-05-06 10:35:00,493.7500,496.2100,493.6000,496.2000,133217
2026-05-06 10:40:00,496.2000,499.7900,495.9300,499.0800,125291
2026-05-06 10:45:00,499.0800,499.2900,498.3200,498.3800,112246
2026-05-06 10:50:00,498.3800,498.7600,497.2600,498.0700,116194
2026-05-06 10:55:00,498.0700,498.6600,494.2000,495.3700,92955
2026-05-06 11:00:00,495.3700,496.9100,494.1200,496.8900,91654
2026-05-06 11:05:00,496.8900,500.3900,496.2000,498.8000,123068
2026-05-06 11:10:00,498.8000,500.4900,496.9900,497.7900,84709
2026-05-06 11:15:00,497.7900,498.4300,497.7600,498.1700,72193
2026-05-06 11:20:00,498.1700,499.6800,498.0600,498.7600,87113
2026-05-06 11:25:00,498.7600,499.9600,496.1600,497.1600,81951
2026-05-06 11:30:00,497.1600,497.8900,496.4100,496.7200,94083
2026-05-06 11:35:00,496.7200,497.4800,494.4400,495.3500,101276
2026-05-06 11:40:00,495.3500,496.9100,495.2000,495.7500,96220
2026-05-06 11:45:00,495.7500,496.2300,494.7900,495.4100,90975
2026-05-06 11:50:00,495.4100,496.7700,494.6400,496.6000,69288
2026-05-06 11:55:00,496.6000,496.7000,495.4900,496.5000,51841
2026-05-06 12:00:00,496.5000,496.7000,495.0300,495.9600,66745
2026-05-06 12:05:00,495.9600,496.5400,495.7800,495.8900,47728
2026-05-06 12:10:00,495.8900,496.3400,495.4200,495.6300,75867
2026-05-06 12:15:00,495.6300,496.4300,495.0000,495.2900,51924
2026-05-06 12:20:00,495.2900,495.7600,493.9400,494.4000,73703
2026-05-06 12:25:00,494.4000,494.4800,492.4300,493.7500,43992
2026-05-06 12:30:00,493.7500,493.9500,493.6500,493.7300,74841
2026-05-06 12:35:00,493.7300,494.3600,493.2500,493.3600,70408
2026-05-06 12:40:00,493.3600,493.4400,492.7200,492.7700,46870
2026-05-06 12:45:00,492.7700,493.0600,492.0600,492.9300,47716
2026-05-06 12:50:00,492.9300,492.9900,491.9000,492.1200,63365
2026-05-06 12:55:00,492.1200,492.4800,491.4900,492.4200,72256
2026-05-06 13:00:00,492.4200,494.1700,492.3300,493.4100,51188
2026-05-06 13:05:00,493.4100,494.7600,493.0900,493.2600,71506
2026-05-06 13:10:00,493.2600,494.1900,491.7800,491.8000,51396
2026-05-06 13:15:00,491.8000,491.8800,490.7900,491.3200,65014
2026-05-06 13:20:00,491.3200,491.3800,490.5600,491.0400,70812
2026-05-06 13:25:00,491.0400,491.8400,490.4600,491.1200,59355
2026-05-06 13:30:00,491.1200,492.1300,489.6800,490.7500,50724
2026-05-06 13:35:00,490.7500,491.5000,490.0700,490.6100,91791
2026-05-06 13:40:00,490.6100,490.9700,489.5900,490.6300,73016
2026-05-06 13:45:00,490.6300,490.7700,490.0700,490.6000,61783
2026-05-06 13:50:00,490.6000,490.8400,489.9900,490.4200,98309
2026-05-06 13:55:00,490.4200,491.4700,488.8600,489.9900,101336
2026-05-06 14:00:00,489.9900,491.0000,488.3100,489.3000,85584
2026-05-06 14:05:00,489.3000,490.0400,488.6000,488.7100,104914
2026-05-06 14:10:00,488.7100,488.9300,487.6300,487.7300,93918
2026-05-06 14:15:00,487.7300,489.3800,486.8600,487.4000,76999
2026-05-06 14:20:00,487.4000,487.9600,486.3500,486.4000,103200
2026-05-06 14:25:00,486.4000,487.0200,485.1900,486.0400,104574
2026-05-06 14:30:00,486.0400,486.4200,484.5900,484.9100,91464
2026-05-06 14:35:00,484.9100,485.5200,484.3000,484.3200,113672
2026-05-06 14:40:00,484.3200,485.3900,483.5700,483.9100,95642
2026-05-06 14:45:00,483.9100,484.6400,483.6300,484.4300,115684
2026-05-06 14:50:00,484.4300,486.0800,483.3800,485.6700,99986
2026-05-06 14:55:00,485.6700,487.9700,485.3200,486.5400,156777
2026-05-06 15:00:00,486.5400,486.9000,485.9200,486.8100,145761
2026-05-06 15:05:00,486.8100,488.6700,485.6100,487.6400,149362
2026-05-06 15:10:00,487.6400,488.1000,486.7000,487.8100,105544
2026-05-06 15:15:00,487.8100,492.6900,487.0400,490.5600,171334
2026-05-06 15:20:00,490.5600,491.6400,490.4200,490.6500,138815
2026-05-06 15:25:00,490.6500,493.1200,490.4800,490.5400,166409
2026-05-06 15:30:00,490.5400,491.8600,488.2500,488.8300,169263
2026-05-06 15:35:00,488.8300,491.3000,488.2500,489.7900,125801
2026-05-06 15:40:00,489.7900,490.4900,488.6900,489.0500,100327
2026-05-06 15:45:00,489.0500,490.4000,487.1400,487.4300,182720
2026-05-06 15:50:00,487.4300,488.2000,485.1400,487.7500,107919
2026-05-06 15:55:00,487.7500,491.5500,487.1400,490.4200,113407
2026-05-07 09:30:00,490.4200,490.9600,490.0400,490.7800,150987
2026-05-07 09:35:00,490.7800,493.5900,489.8100,492.9600,158797
2026-05-07 09:40:00,492.9600,494.7100,492.4200,494.5200,109118
2026-05-07 09:45:00,494.5200,495.3800,494.2600,494.8100,157744
2026-05-07 09:50:00,494.8100,495.2700,492.6800,494.7300,173789
2026-05-07 09:55:00,494.7300,494.8300,494.0200,494.5500,162491
2026-05-07 10:00:00,494.5500,496.2600,494.0800,495.5800,162572
2026-05-07 10:05:00,495.5800,497.1600,495.1900,496.9300,121251
2026-05-07 10:10:00,496.9300,497.4200,494.8100,495.8300,156069
2026-05-07 10:15:00,495.8300,497.4100,494.9000,496.9800,134456
2026-05-07 10:20:00,496.9800,497.9600,494.6600,497.4000,116600
2026-05-07 10:25:00,497.4000,500.1500,496.8600,498.5700,126448
2026-05-07 10:30:00,498.5700,499.0500,496.6800,497.6100,110898
2026-05-07 10:35:00,497.6100,500.0600,496.3900,498.4500,141126
2026-05-07 10:40:00,498.4500,500.2000,496.8100,499.1800,85930
2026-05-07 10:45:00,499.1800,499.5400,497.7200,498.3800,109249
2026-05-07 10:50:00,498.3800,498.5200,498.1900,498.3200,113051
2026-05-07 10:55:00,498.3200,500.2800,497.4100,500.2300,128991
2026-05-07 11:00:00,500.2300,500.5200,498.3300,498.8900,114344
2026-05-07 11:05:00,498.8900,499.0900,498.3900,498.5300,110667
2026-05-07 11:10:00,498.5300,500.3500,496.9100,498.0100,71452
2026-05-07 11:15:00,498.0100,498.7800,497.8400,498.4200,120783
2026-05-07 11:20:00,498.4200,499.4400,497.8800,499.0000,113861
2026-05-07 11:25:00,499.0000,499.7700,498.2800,499.6500,78842
2026-05-07 11:30:00,499.6500,500.4600,499.2000,499.2400,97910
2026-05-07 11:35:00,499.2400,500.2300,499.1400,499.2700,91273
2026-05-07 11:40:00,499.2700,502.0700,499.2200,500.9800,75238
2026-05-07 11:45:00,500.9800,501.4100,500.4000,501.2900,59482
2026-05-07 11:50:00,501.2900,501.8300,500.6900,500.9600,61172
2026-05-07 11:55:00,500.9600,502.1200,500.7300,501.8900,76581
2026-05-07 12:00:00,501.8900,502.0400,501.2100,502.0300,85628
2026-05-07 12:05:00,502.0300,502.1100,501.2800,501.4700,76477
2026-05-07 12:10:00,501.4700,501.6800,500.7600,501.6400,72453
2026-05-07 12:15:00,501.6400,502.7400,500.6000,502.5300,65794
2026-05-07 12:20:00,502.5300,502.8200,501.0800,501.2800,50040
2026-05-07 12:25:00,501.2800,502.6800,501.0700,502.1100,56582
2026-05-07 12:30:00,502.1100,503.1300,502.0900,502.6700,62232
2026-05-07 12:35:00,502.6700,502.9000,502.5100,502.8300,67114
2026-05-07 12:40:00,502.8300,503.0000,502.0500,502.4500,67331
2026-05-07 12:45:00,502.4500,503.0600,501.8800,502.1600,57638
2026-05-07 12:50:00,502.1600,502.6300,501.9500,502.4900,43218
2026-05-07 12:55:00,502.4900,502.8900,502.4700,502.7400,46978
2026-05-07 13:00:00,502.7400,503.8400,502.0600,502.5900,73573
2026-05-07 13:05:00,502.5900,503.4400,502.2300,502.6700,44535
2026-05-07 13:10:00,502.6700,502.9400,502.0200,502.4600,77083
2026-05-07 13:15:00,502.4600,503.2600,502.4300,502.8100,55394
2026-05-07 13:20:00,502.8100,503.6000,501.6100,502.2400,81916
2026-05-07 13:25:00,502.2400,502.9700,502.2100,502.8800,79262
2026-05-07 13:30:00,502.8800,502.9200,502.5900,502.7800,68141
2026-05-07 13:35:00,502.7800,503.3800,501.0800,502.1000,54672
2026-05-07 13:40:00,502.1000,503.6600,502.1000,503.0200,59380
2026-05-07 13:45:00,503.0200,503.4700,502.8200,502.8700,75289
2026-05-07 13:50:00,502.8700,504.5500,502.3300,502.6700,93006
2026-05-07 13:55:00,502.6700,502.8000,499.9200,500.7100,96500
2026-05-07 14:00:00,500.7100,501.0300,499.2500,499.9900,94755
2026-05-07 14:05:00,499.9900,500.6900,498.4800,498.5200,102111
2026-05-07 14:10:00,498.5200,499.8100,497.3600,498.3400,101346
2026-05-07 14:15:00,498.3400,498.5200,497.6100,497.6300,72285
2026-05-07 14:20:00,497.6300,499.0800,496.6100,498.0200,91944
2026-05-07 14:25:00,498.0200,498.3600,495.5800,496.4500,127629
2026-05-07 14:30:00,496.4500,501.4300,496.0700,499.7000,142306
2026-05-07 14:35:00,499.7000,501.1000,498.0900,498.7000,112275
2026-05-07 14:40:00,498.7000,498.9500,498.6600,498.7000,127916
2026-05-07 14:45:00,498.7000,501.7800,497.5300,501.3100,113138
2026-05-07 14:50:00,501.3100,501.7300,499.0500,500.1200,113852
2026-05-07 14:55:00,500.1200,501.1000,499.0100,500.9800,115425
2026-05-07 15:00:00,500.9800,500.9900,498.9900,499.2500,114238
2026-05-07 15:05:00,499.2500,500.7200,499.1300,500.6000,160714
2026-05-07 15:10:00,500.6000,501.0000,497.9100,498.1600,172013
2026-05-07 15:15:00,498.1600,500.3000,498.1400,499.5500,100213
2026-05-07 15:20:00,499.5500,500.3900,498.3900,499.5600,129869
2026-05-07 15:25:00,499.5600,502.7800,498.2900,502.4000,124275
2026-05-07 15:30:00,502.4000,503.7100,500.6100,502.2500,164768
2026-05-07 15:35:00,502.2500,502.8300,499.7200,500.6900,161894
2026-05-07 15:40:00,500.6900,502.7300,500.0700,501.8900,157611
2026-05-07 15:45:00,501.8900,502.3000,501.1300,501.5300,168644
2026-05-07 15:50:00,501.5300,502.2000,499.6000,500.8400,104396
2026-05-07 15:55:00,500.8400,504.4200,500.5800,504.0200,168142
2026-05-08 09:30:00,504.0200,505.2700,501.7600,501.9600,107795
2026-05-08 09:35:00,501.9600,505.4400,499.9500,502.8600,133746
2026-05-08 09:40:00,502.8600,504.5600,500.1600,501.5500,177760
2026-05-08 09:45:00,501.5500,501.6600,499.8900,500.3400,166461
2026-05-08 09:50:00,500.3400,500.7500,498.7400,499.3500,103072
2026-05-08 09:55:00,499.3500,501.1600,497.1500,497.1500,176224
2026-05-08 10:00:00,497.1500,498.5400,497.0400,497.0700,114059
2026-05-08 10:05:00,497.0700,497.4700,494.1700,494.2400,170786
2026-05-08 10:10:00,494.2400,494.5700,492.0100,492.5700,170531
2026-05-08 10:15:00,492.5700,493.9800,491.4900,492.8000,122710
2026-05-08 10:20:00,492.8000,493.0600,491.1200,491.5700,142068
2026-05-08 10:25:00,491.5700,491.9900,491.0400,491.6900,93090
2026-05-08 10:30:00,491.6900,492.9000,489.3200,489.4300,111567
2026-05-08 10:35:00,489.4300,492.3500,489.2400,490.9300,93959
2026-05-08 10:40:00,490.9300,491.0100,489.8500,490.2300,142888
2026-05-08 10:45:00,490.2300,490.2600,488.6700,489.9300,109896
2026-05-08 10:50:00,489.9300,490.3100,489.2200,490.1500,102276
2026-05-08 10:55:00,490.1500,492.8700,489.2800,491.8700,101900
2026-05-08 11:00:00,491.8700,493.7200,491.1100,493.0500,136716
2026-05-08 11:05:00,493.0500,494.0200,492.9000,493.4400,101984
2026-05-08 11:10:00,493.4400,493.5700,491.6900,492.5900,123893
2026-05-08 11:15:00,492.5900,492.8200,491.7300,492.3000,68148
2026-05-08 11:20:00,492.3000,492.8300,490.3900,491.2600,96747
2026-05-08 11:25:00,491.2600,492.1300,488.3800,488.6900,86912
2026-05-08 11:30:00,488.6900,489.0200,486.7600,487.7300,86038
2026-05-08 11:35:00,487.7300,488.4000,487.4500,487.4600,100959
2026-05-08 11:40:00,487.4600,488.4800,487.3400,487.7100,56579
2026-05-08 11:45:00,487.7100,488.1800,487.2700,487.4700,62775
2026-05-08 11:50:00,487.4700,490.0800,486.9700,489.3200,68791
2026-05-08 11:55:00,489.3200,490.1600,489.0600,489.3700,59908
2026-05-08 12:00:00,489.3700,489.6300,488.8300,489.0000,68196
2026-05-08 12:05:00,489.0000,490.3500,487.8800,489.8100,53258
2026-05-08 12:10:00,489.8100,490.8500,489.7900,490.0700,61241
2026-05-08 12:15:00,490.0700,490.3200,489.4800,489.8500,53984
2026-05-08 12:20:00,489.8500,490.4300,489.4400,490.0700,62007
2026-05-08 12:25:00,490.0700,490.5700,488.9800,490.5600,79056
2026-05-08 12:30:00,490.5600,490.9100,489.3700,490.0800,64806
2026-05-08 12:35:00,490.0800,490.2300,490.0500,490.1600,57735
2026-05-08 12:40:00,490.1600,490.6900,490.0900,490.5200,56885
2026-05-08 12:45:00,490.5200,491.0700,490.4600,490.8900,53394
2026-05-08 12:50:00,490.8900,491.3700,489.9600,490.5400,53127
2026-05-08 12:55:00,490.5400,490.8700,490.1000,490.6300,56424
2026-05-08 13:00:00,490.6300,491.7200,490.6100,491.6200,67977
2026-05-08 13:05:00,491.6200,492.8400,491.3500,492.1900,63039
2026-05-08 13:10:00,492.1900,492.3000,492.1600,492.3000,53108
2026-05-08 13:15:00,492.3000,492.9400,491.6600,491.9100,59844
2026-05-08 13:20:00,491.9100,492.0600,491.4600,491.5300,76171
2026-05-08 13:25:00,491.5300,491.7200,490.0600,491.6500,72171
2026-05-08 13:30:00,491.6500,491.9000,489.9400,490.7500,68524
2026-05-08 13:35:00,490.7500,491.7500,490.1400,491.5400,94804
2026-05-08 13:40:00,491.5400,492.7000,491.3400,492.6200,97343
2026-05-08 13:45:00,492.6200,493.1500,491.5100,492.8600,65241
2026-05-08 13:50:00,492.8600,493.2800,492.5400,492.6700,103869
2026-05-08 13:55:00,492.6700,493.4500,491.7000,493.3300,88160
2026-05-08 14:00:00,493.3300,493.6800,491.6000,492.3300,72792
2026-05-08 14:05:00,492.3300,493.4400,492.2200,493.0300,115053
2026-05-08 14:10:00,493.0300,493.0600,492.7500,492.8800,92748
2026-05-08 14:15:00,492.8800,493.9600,491.7300,492.2100,95803
2026-05-08 14:20:00,492.2100,492.3000,491.0400,491.7200,90164
2026-05-08 14:25:00,491.7200,493.0500,491.4100,492.8600,122586
2026-05-08 14:30:00,492.8600,493.2900,492.4500,492.8700,123359
2026-05-08 14:35:00,492.8700,493.9200,492.5700,492.7500,84724
2026-05-08 14:40:00,492.7500,493.7600,491.9300,492.5200,143987
2026-05-08 14:45:00,492.5200,493.8600,491.3400,492.5400,95695
2026-05-08 14:50:00,492.5400,493.7700,492.5300,493.3200,118927
2026-05-08 14:55:00,493.3200,493.7300,492.2200,492.4400,104123
2026-05-08 15:00:00,492.4400,493.8100,492.2600,493.7900,124141
2026-05-08 15:05:00,493.7900,494.2300,492.9500,494.1600,159046
2026-05-08 15:10:00,494.1600,495.7100,492.8000,493.0500,126580
2026-05-08 15:15:00,493.0500,496.1200,491.8000,495.0100,108456
2026-05-08 15:20:00,495.0100,495.7800,492.5100,494.2000,173342
2026-05-08 15:25:00,494.2000,494.9100,494.0000,494.5300,142279
2026-05-08 15:30:00,494.5300,497.0000,493.0000,496.6200,109551
2026-05-08 15:35:00,496.6200,497.3000,496.0500,497.2500,149787
2026-05-08 15:40:00,497.2500,502.3600,496.9200,499.7300,158285
2026-05-08 15:45:00,499.7300,501.5600,499.3000,500.2700,140055
2026-05-08 15:50:00,500.2700,504.0500,499.7900,501.3900,180168
2026-05-08 15:55:00,501.3900,502.4000,499.8500,501.4000,143388
2026-05-11 09:30:00,501.4000,501.9300,497.9700,499.6200,122109
2026-05-11 09:35:00,499.6200,500.6300,498.4700,500.0200,150984
2026-05-11 09:40:00,500.0200,502.3700,498.8500,502.0800,126620
2026-05-11 09:45:00,502.0800,503.0400,499.2700,501.4700,139624
2026-05-11 09:50:00,501.4700,502.1900,499.3200,500.0100,167522
2026-05-11 09:55:00,500.0100,505.2100,498.9700,502.4400,110404
2026-05-11 10:00:00,502.4400,504.2500,501.6200,503.0600,173053
2026-05-11 10:05:00,503.0600,503.7700,502.2300,502.8200,167720
2026-05-11 10:10:00,502.8200,505.2800,500.7300,501.6700,134667
2026-05-11 10:15:00,501.6700,502.1800,500.7200,501.8600,141326
2026-05-11 10:20:00,501.8600,502.3800,501.6000,502.3300,158579
2026-05-11 10:25:00,502.3300,503.2700,501.2800,501.6100,150518
2026-05-11 10:30:00,501.6100,504.0800,501.1500,503.8000,145559
2026-05-11 10:35:00,503.8000,503.8400,501.3900,503.5600,114375
2026-05-11 10:40:00,503.5600,503.7600,500.8200,501.7800,130552
2026-05-11 10:45:00,501.7800,504.2600,501.1800,502.5400,141754
2026-05-11 10:50:00,502.5400,502.6700,501.5700,501.7600,105116
2026-05-11 10:55:00,501.7600,504.0500,501.4600,502.8700,129637
2026-05-11 11:00:00,502.8700,504.1600,501.9900,502.3300,76833
2026-05-11 11:05:00,502.3300,503.5100,500.5600,501.3500,95359
2026-05-11 11:10:00,501.3500,502.8300,501.2300,502.5400,124326
2026-05-11 11:15:00,502.5400,504.0700,501.9700,502.8300,115966
2026-05-11 11:20:00,502.8300,503.4700,501.9900,502.3800,106636
2026-05-11 11:25:00,502.3800,502.7100,501.4600,501.9100,71258
2026-05-11 11:30:00,501.9100,503.6100,501.5100,503.4400,61740
2026-05-11 11:35:00,503.4400,503.8000,502.4700,503.6500,71878
2026-05-11 11:40:00,503.6500,505.6200,503.2200,504.8600,91002
2026-05-11 11:45:00,504.8600,505.4900,504.2700,505.0700,65913
2026-05-11 11:50:00,505.0700,505.2600,503.7100,504.8900,78442
2026-05-11 11:55:00,504.8900,505.5600,504.3800,504.9700,53094
2026-05-11 12:00:00,504.9700,506.8600,504.6200,506.2200,73407
2026-05-11 12:05:00,506.2200,507.3200,504.4600,505.3800,87087
2026-05-11 12:10:00,505.3800,506.0300,505.0400,505.8400,76520
2026-05-11 12:15:00,505.8400,506.0800,505.4800,505.6300,51702
2026-05-11 12:20:00,505.6300,506.7500,505.0600,506.5800,48197
2026-05-11 12:25:00,506.5800,507.9800,506.2400,507.5000,71422
2026-05-11 12:30:00,507.5000,508.2200,507.0200,507.8800,65498
2026-05-11 12:35:00,507.8800,508.8500,507.8000,508.8000,62073
2026-05-11 12:40:00,508.8000,509.4700,506.9900,508.0100,49706
2026-05-11 12:45:00,508.0100,508.4300,507.4000,507.6900,67426
2026-05-11 12:50:00,507.6900,507.8900,506.7700,507.2000,73904
2026-05-11 12:55:00,507.2000,507.6500,506.9400,507.5800,56605
2026-05-11 13:00:00,507.5800,507.7600,506.0300,506.9800,57256
2026-05-11 13:05:00,506.9800,507.1600,506.6400,506.9500,61175
2026-05-11 13:10:00,506.9500,507.6600,506.9500,507.1600,58812
2026-05-11 13:15:00,507.1600,508.3200,507.1200,507.5900,48589
2026-05-11 13:20:00,507.5900,508.3700,507.2400,508.2800,75516
2026-05-11 13:25:00,508.2800,508.3500,507.7400,508.1000,89848
2026-05-11 13:30:00,508.1000,508.1200,506.7500,507.2700,78366
2026-05-11 13:35:00,507.2700,508.8800,507.2100,507.7400,83909
2026-05-11 13:40:00,507.7400,508.8500,507.6000,507.6700,71363
2026-05-11 13:45:00,507.6700,509.1800,506.6800,507.7800,57313
2026-05-11 13:50:00,507.7800,508.5300,506.2300,506.9200,74708
2026-05-11 13:55:00,506.9200,507.0700,505.3300,506.4400,102574
2026-05-11 14:00:00,506.4400,508.7300,506.4300,507.3900,98458
2026-05-11 14:05:00,507.3900,508.4700,506.3500,506.5700,76735
2026-05-11 14:10:00,506.5700,506.5900,505.5100,505.8800,71278
2026-05-11 14:15:00,505.8800,506.7700,505.0000,505.8400,95088
2026-05-11 14:20:00,505.8400,507.2100,504.0900,505.4700,133386
2026-05-11 14:25:00,505.4700,508.0200,504.9500,507.3900,87198
2026-05-11 14:30:00,507.3900,508.1500,505.7100,506.4400,129367
2026-05-11 14:35:00,506.4400,508.1100,505.3500,506.7700,121976
2026-05-11 14:40:00,506.7700,507.6900,506.2900,506.5000,106768
2026-05-11 14:45:00,506.5000,508.5000,506.3900,507.4900,149963
2026-05-11 14:50:00,507.4900,509.1800,507.3100,508.3500,156015
2026-05-11 14:55:00,508.3500,510.2000,506.4400,510.1500,155631
2026-05-11 15:00:00,510.1500,510.8800,509.6700,510.5900,141687
2026-05-11 15:05:00,510.5900,512.7500,510.2200,511.8100,166093
2026-05-11 15:10:00,511.8100,512.5400,509.2000,509.7600,168456
2026-05-11 15:15:00,509.7600,509.9500,507.5000,509.2100,148716
2026-05-11 15:20:00,509.2100,510.2300,508.2000,508.4100,106778
2026-05-11 15:25:00,508.4100,508.7500,506.9400,507.2300,115104
2026-05-11 15:30:00,507.2300,509.8700,506.5900,509.4300,153862
